area,area_unit,perimeter,perimeter_unit,n_central_vessel,n_portal_vessel,central_vessel_cross_section,central_vessel_cross_section_unit,portal_vessel_cross_section,portal_vessel_cross_section_unit,compactness,compactness_unit,area_without_vessels,area_without_vessels_unit,minimum_bounding_radius,minimum_bounding_radius_unit,species,subject,roi
844396.5105503332,µm$^2$,158.08326112068522,µm,2,0,7191.753847372577,µm$^$2,0.0,µm$^$2,0.5018438801329209,-,843973.4662063702,µm$^$2,715.882566870964,µm,rat,NOR-025,0
274132.7348880841,µm$^2$,77.79898987322332,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6726775872077302,-,274132.7348880841,µm$^$2,411.3659782100075,µm,rat,NOR-025,0
1347396.2355224504,µm$^2$,216.8111831820432,µm,2,0,16498.729414560617,µm$^$2,0.0,µm$^$2,0.4257218552358719,-,1345704.058146598,µm$^$2,985.2285253804401,µm,rat,NOR-025,0
1603338.0636201217,µm$^2$,260.85281374238593,µm,1,2,30036.14842137959,µm$^$2,15229.59638267134,µm$^$2,0.3499677512681505,-,1602915.0192761587,µm$^$2,887.1419623303271,µm,rat,NOR-025,0
37227.902268752165,µm$^2$,27.656854249492383,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.7228646357194037,-,37227.902268752165,µm$^$2,141.428658298115,µm,rat,NOR-025,0
273709.690544121,µm$^2$,78.04163056034258,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6674695832085193,-,273709.690544121,µm$^$2,401.2747729748246,µm,rat,NOR-025,0
2155833.976835921,µm$^2$,348.30865786510185,µm,2,1,30882.237109305774,µm$^$2,32997.458829121235,µm$^$2,0.2639251323990736,-,2155410.9324919577,µm$^$2,1327.316153158056,µm,rat,NOR-025,0
214483.48238928805,µm$^2$,67.55634918610403,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.698000098737112,-,214483.48238928805,µm$^$2,302.84634193266595,µm,rat,NOR-025,0
595646.4363000346,µm$^2$,138.76955262170046,µm,0,1,0.0,µm$^$2,32997.458829121235,µm$^$2,0.4594033384102918,-,595646.4363000346,µm$^$2,695.265066660726,µm,rat,NOR-025,0
632028.2498808607,µm$^2$,134.76955262170046,µm,1,1,2961.3104077416497,µm$^$2,11845.241630966599,µm$^$2,0.5168290213066891,-,632028.2498808607,µm$^$2,621.6346659392483,µm,rat,NOR-025,0
224636.54664440226,µm$^2$,77.55634918610403,µm,0,1,0.0,µm$^$2,11845.241630966599,µm$^$2,0.5546763828785445,-,224636.54664440226,µm$^$2,378.79340307780086,µm,rat,NOR-025,0
593954.2589241823,µm$^2$,120.4264068711928,µm,0,1,0.0,µm$^$2,11845.241630966599,µm$^$2,0.6082799742740641,-,593954.2589241823,µm$^$2,599.6563118725833,µm,rat,NOR-025,0
1019536.8689510536,µm$^2$,181.05382386916236,µm,1,0,24536.571949859383,µm$^$2,0.0,µm$^$2,0.4619356791959606,-,1016152.5141993489,µm$^$2,761.4621640516057,µm,rat,NOR-025,0
204753.4624781369,µm$^2$,67.45584412271569,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6683224768023213,-,204753.4624781369,µm$^$2,319.70820580939983,µm,rat,NOR-025,0
153988.14120256578,µm$^2$,62.970562748477136,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.5767745686375694,-,153988.14120256578,µm$^$2,285.74036884010087,µm,rat,NOR-025,0
296131.04077416495,µm$^2$,76.97056274847711,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.7423839683296196,-,296131.04077416495,µm$^$2,382.47116105389637,µm,rat,NOR-025,0
477617.0643343318,µm$^2$,105.2132034355964,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6408159644779938,-,477617.0643343318,µm$^$2,549.7864892498085,µm,rat,NOR-025,0
96454.11042358515,µm$^2$,43.79898987322333,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.7467694213734336,-,96454.11042358515,µm$^$2,234.99846589503827,µm,rat,NOR-025,0
346896.3620497361,µm$^2$,89.94112549695424,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6369085587294849,-,346896.3620497361,µm$^$2,395.48188924287507,µm,rat,NOR-025,0
656987.8661746831,µm$^2$,140.5269119345812,µm,1,0,3384.3547517047423,µm$^$2,0.0,µm$^$2,0.49411987003244356,-,656141.7774867569,µm$^$2,571.6952128451036,µm,rat,NOR-025,0
426851.7430587606,µm$^2$,118.87005768508877,µm,1,0,8883.931223224949,µm$^$2,0.0,µm$^$2,0.44866902471506886,-,426851.7430587606,µm$^$2,465.6603277132396,µm,rat,NOR-025,0
179793.84618431443,µm$^2$,61.556349186104036,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.7047305349580101,-,179793.84618431443,µm$^$2,302.63691193905873,µm,rat,NOR-025,0
228020.90139610702,µm$^2$,78.38477631085021,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.5511948953692749,-,228020.90139610702,µm$^$2,400.15282604278906,µm,rat,NOR-025,0
483116.64080585196,µm$^2$,119.59797974644664,µm,1,0,5076.532127557113,µm$^$2,0.0,µm$^$2,0.5016470758868221,-,483116.64080585196,µm$^$2,533.1525447150523,µm,rat,NOR-025,0
214483.48238928805,µm$^2$,71.07106781186546,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6306699619123651,-,214483.48238928805,µm$^$2,361.2605432546075,µm,rat,NOR-025,0
346896.3620497361,µm$^2$,94.28427124746186,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.5795824461579742,-,346896.3620497361,µm$^$2,506.5337053085567,µm,rat,NOR-025,0
603261.2344913703,µm$^2$,121.25483399593898,µm,0,1,0.0,µm$^$2,126913.30318892784,µm$^$2,0.6093983459400361,-,603261.2344913703,µm$^$2,562.3468679547896,µm,rat,NOR-025,0
1421005.9513720286,µm$^2$,254.2670273047589,µm,2,1,32574.414485158144,µm$^$2,126913.30318892784,µm$^$2,0.32644481946404147,-,1420159.8626841025,µm$^$2,904.1154364995699,µm,rat,NOR-025,0
476770.9756464056,µm$^2$,107.55634918610401,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6121131077446955,-,476770.9756464056,µm$^$2,541.0607045632313,µm,rat,NOR-025,0
1030536.0218940941,µm$^2$,182.91168824543138,µm,2,2,24536.571949859383,µm$^$2,122682.85974929691,µm$^$2,0.45748223679419076,-,1029266.8888622047,µm$^$2,752.7600802761658,µm,rat,NOR-025,0
291054.50864660786,µm$^2$,84.28427124746186,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6085205293638088,-,291054.50864660786,µm$^$2,396.25439994128453,µm,rat,NOR-025,0
304591.9276534268,µm$^2$,79.45584412271567,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.7165733841757402,-,304591.9276534268,µm$^$2,413.41252395287864,µm,rat,NOR-025,0
493692.7494049293,µm$^2$,104.04163056034258,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6773863244516294,-,493692.7494049293,µm$^$2,479.8537418487381,µm,rat,NOR-025,0
764864.1738852718,µm$^2$,138.42640687119282,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.5928439638027381,-,764864.1738852718,µm$^$2,612.8309838841739,µm,rat,NOR-025,0
249173.11859426164,µm$^2$,79.55634918610404,µm,1,0,1269.1330318892783,µm$^$2,0.0,µm$^$2,0.5847166660036756,-,247903.98556237237,µm$^$2,399.35913370559837,µm,rat,NOR-025,0
251288.34031407713,µm$^2$,79.45584412271569,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.5911730419449854,-,251288.34031407713,µm$^$2,371.5873995674909,µm,rat,NOR-025,0
619336.9195619678,µm$^2$,118.4264068711928,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.655879171855808,-,619336.9195619678,µm$^$2,621.3114869904806,µm,rat,NOR-025,0
371855.97834355856,µm$^2$,99.35533905932732,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.5594822643614095,-,371855.97834355856,µm$^$2,454.9072898492263,µm,rat,NOR-025,0
232251.34483573795,µm$^2$,68.52691193458116,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.7345644222549687,-,232251.34483573795,µm$^$2,325.5011150577771,µm,rat,NOR-025,0
221675.23623666062,µm$^2$,69.79898987322332,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6757917414810051,-,221675.23623666062,µm$^$2,331.6497089255531,µm,rat,NOR-025,0
78263.20363317216,µm$^2$,40.72792206135785,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.700756429063304,-,78263.20363317216,µm$^$2,234.96230950342567,µm,rat,NOR-025,0
461541.3792637342,µm$^2$,106.87005768508878,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6001952185902194,-,461541.3792637342,µm$^$2,510.69250831909284,µm,rat,NOR-025,0
444196.56116124743,µm$^2$,102.28427124746186,µm,0,1,0.0,µm$^$2,4653.487783594021,µm$^$2,0.6305963561844131,-,443773.51681728434,µm$^$2,536.3489105935641,µm,rat,NOR-025,0
98569.33214340062,µm$^2$,45.071067811865476,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.7206760584461923,-,98569.33214340062,µm$^$2,229.95769827380556,µm,rat,NOR-025,0
71917.53847372577,µm$^2$,39.65685424949238,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6791915395868716,-,71917.53847372577,µm$^$2,206.88193927318812,µm,rat,NOR-025,0
550380.6914959837,µm$^2$,124.18376618407352,µm,1,0,3807.399095667835,µm$^$2,0.0,µm$^$2,0.5300630258086015,-,546573.2924003159,µm$^$2,544.3057497443469,µm,rat,NOR-025,0
387508.619070193,µm$^2$,102.76955262170041,µm,0,2,0.0,µm$^$2,122682.85974929691,µm$^$2,0.5449371425327311,-,387508.619070193,µm$^$2,495.34404154950107,µm,rat,NOR-025,0
136220.27875611588,µm$^2$,59.4558441227157,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.5723301716472445,-,136220.27875611588,µm$^$2,315.64195624475917,µm,rat,NOR-025,0
564764.1991907288,µm$^2$,119.69848480983495,µm,0,1,0.0,µm$^$2,115914.15024588742,µm$^$2,0.5854419357300481,-,564764.1991907288,µm$^$2,589.3285957457662,µm,rat,NOR-025,0
327436.3222274338,µm$^2$,83.79898987322332,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6925374473451078,-,327436.3222274338,µm$^$2,477.07217174358846,µm,rat,NOR-025,0
141719.8552276361,µm$^2$,52.24264068711929,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.7712131631523208,-,141719.8552276361,µm$^$2,274.41190430706627,µm,rat,NOR-025,0
198830.8416626536,µm$^2$,65.31370849898474,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6922596828461642,-,198830.8416626536,µm$^$2,363.595046017498,µm,rat,NOR-025,0
307130.1937172054,µm$^2$,84.14213562373094,µm,0,1,0.0,µm$^$2,115914.15024588742,µm$^$2,0.6443019231179183,-,307130.1937172054,µm$^$2,441.9899092035905,µm,rat,NOR-025,0
440389.1620655796,µm$^2$,106.32590180780446,µm,0,2,0.0,µm$^$2,117183.2832777767,µm$^$2,0.5785653868835814,-,439120.0290336903,µm$^$2,566.4619447906505,µm,rat,NOR-025,0
2497653.8067580997,µm$^2$,510.81832585698015,µm,2,1,408660.83626834763,µm$^$2,115914.15024588742,µm$^$2,0.1421651928079205,-,2492154.2302865796,µm$^$2,1508.5156166414342,µm,rat,NOR-025,0
470002.2661429961,µm$^2$,151.4974746830583,µm,0,1,0.0,µm$^$2,26651.793669674844,µm$^$2,0.30414672193786746,-,469156.1774550699,µm$^$2,755.1581130215375,µm,rat,NOR-025,0
204330.41813417381,µm$^2$,66.38477631085021,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6886364503548799,-,204330.41813417381,µm$^$2,311.821282173744,µm,rat,NOR-025,0
90531.48960810185,µm$^2$,50.284271247461874,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.5317767198526984,-,90531.48960810185,µm$^$2,288.6862237113667,µm,rat,NOR-025,0
258480.0941614497,µm$^2$,76.04163056034258,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6639237993472484,-,258480.0941614497,µm$^$2,364.16019908915473,µm,rat,NOR-025,0
263133.5819450437,µm$^2$,76.28427124746187,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6715838589185258,-,263133.5819450437,µm$^$2,384.33013325326306,µm,rat,NOR-025,0
317283.2579723196,µm$^2$,86.6274169979695,µm,0,1,0.0,µm$^$2,5922.620815483299,µm$^$2,0.6279577166179854,-,317283.2579723196,µm$^$2,392.54804193766614,µm,rat,NOR-025,0
223367.413612513,µm$^2$,71.65685424949238,µm,0,1,0.0,µm$^$2,5922.620815483299,µm$^$2,0.6460978764411015,-,223367.413612513,µm$^$2,352.0681649640964,µm,rat,NOR-025,0
219983.05886080826,µm$^2$,78.76955262170043,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.5265825390814456,-,219983.05886080826,µm$^$2,461.9803800264469,µm,rat,NOR-025,0
227174.81270818083,µm$^2$,77.21320343559641,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.5659408102300251,-,227174.81270818083,µm$^$2,373.9199856651182,µm,rat,NOR-025,0
163295.1167697538,µm$^2$,60.970562748477136,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6524192490242274,-,163295.1167697538,µm$^$2,308.5206271737692,µm,rat,NOR-025,0
810129.9186893227,µm$^2$,201.1543289325507,µm,1,0,45688.789148014024,µm$^$2,0.0,µm$^$2,0.297365020327792,-,809706.8743453596,µm$^$2,706.5972910595119,µm,rat,NOR-025,0
219983.05886080826,µm$^2$,76.48528137423855,µm,0,1,0.0,µm$^$2,5922.620815483299,µm$^$2,0.5585055260993673,-,219983.05886080826,µm$^$2,378.27115408419814,µm,rat,NOR-025,0
363395.0914642967,µm$^2$,96.87005768508877,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.5751669402448288,-,363395.0914642967,µm$^$2,506.94665778904096,µm,rat,NOR-025,0
797861.632714393,µm$^2$,142.91168824543144,µm,0,1,0.0,µm$^$2,14806.552038708247,µm$^$2,0.5802111326105016,-,797438.5883704299,µm$^$2,693.8475793933417,µm,rat,NOR-025,0
259326.18284937588,µm$^2$,74.04163056034258,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.7025680473078251,-,259326.18284937588,µm$^$2,354.16471871864513,µm,rat,NOR-025,0
242827.45343481525,µm$^2$,98.48528137423855,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.37183400182584714,-,242827.45343481525,µm$^$2,495.7738412325733,µm,rat,NOR-025,0
503845.8136600435,µm$^2$,118.87005768508877,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.5295984226319594,-,503845.8136600435,µm$^$2,559.7428499798323,µm,rat,NOR-025,0
330820.6769791386,µm$^2$,89.59797974644663,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6120546288949087,-,330820.6769791386,µm$^$2,477.5228777219943,µm,rat,NOR-025,0
179370.80184035134,µm$^2$,64.97056274847714,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6311207628942832,-,179370.80184035134,µm$^$2,366.20357321618314,µm,rat,NOR-025,0
312629.77018872555,µm$^2$,84.38477631085023,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6520728224753508,-,312629.77018872555,µm$^$2,406.20544331343467,µm,rat,NOR-025,0
193754.3095350965,µm$^2$,62.142135623730944,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.7452002594425517,-,193754.3095350965,µm$^$2,296.41492673480116,µm,rat,NOR-025,0
309245.4154370208,µm$^2$,97.21320343559641,µm,0,1,0.0,µm$^$2,14806.552038708247,µm$^$2,0.4860117132896828,-,309245.4154370208,µm$^$2,451.795192495662,µm,rat,NOR-025,0
442081.339441432,µm$^2$,97.35533905932736,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.692750122964735,-,442081.339441432,µm$^$2,480.16577081242013,µm,rat,NOR-025,0
286824.0652069769,µm$^2$,90.97056274847712,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.5147635646736618,-,286824.0652069769,µm$^$2,483.45837467108663,µm,rat,NOR-025,0
329551.5439472493,µm$^2$,90.04163056034257,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6037131337170142,-,329551.5439472493,µm$^$2,429.86988693025944,µm,rat,NOR-025,0
461964.4236076973,µm$^2$,108.97056274847712,µm,1,0,1692.1773758523711,µm$^$2,0.0,µm$^$2,0.5778087567469472,-,460272.24623184494,µm$^$2,486.18563283150866,µm,rat,NOR-026,0
296554.08511812804,µm$^2$,80.38477631085021,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6816324716071225,-,296554.08511812804,µm$^$2,386.257825217332,µm,rat,NOR-026,0
81224.51404091381,µm$^2$,43.31370849898475,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.643028701816817,-,81224.51404091381,µm$^$2,195.11056254527634,µm,rat,NOR-026,0
388354.70775811916,µm$^2$,88.6274169979695,µm,0,1,0.0,µm$^$2,1269.1330318892783,µm$^$2,0.7343217049148456,-,387085.5747262299,µm$^$2,445.1924023910437,µm,rat,NOR-026,0
209829.99460569402,µm$^2$,63.65685424949237,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.7690794349437712,-,209829.99460569402,µm$^$2,327.28365910606846,µm,rat,NOR-026,0
260172.27153730206,µm$^2$,79.07106781186546,µm,0,1,0.0,µm$^$2,1692.1773758523711,µm$^$2,0.6180445436323058,-,258480.0941614497,µm$^$2,376.42830835703097,µm,rat,NOR-026,0
45688.789148014024,µm$^2$,35.65685424949238,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.5337250323394777,-,45688.789148014024,µm$^$2,175.7334262720265,µm,rat,NOR-026,0
39766.168332530724,µm$^2$,31.313708498984763,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6023358510803676,-,39766.168332530724,µm$^$2,152.29032237428783,µm,rat,NOR-026,0
70225.3610978734,µm$^2$,39.31370849898477,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6748386222268392,-,70225.3610978734,µm$^$2,216.20915801122246,µm,rat,NOR-026,0
427274.78740272374,µm$^2$,101.45584412271569,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.616519908040447,-,427274.78740272374,µm$^$2,468.3465515458223,µm,rat,NOR-026,0
422621.2996191297,µm$^2$,92.0416305603426,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.7409292654152251,-,422621.2996191297,µm$^$2,436.59417353353825,µm,rat,NOR-026,0
402738.21545286436,µm$^2$,101.94112549695423,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.5755962666191988,-,402738.21545286436,µm$^$2,463.3294760955526,µm,rat,NOR-026,0
291900.59733453405,µm$^2$,78.97056274847714,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6951819596927753,-,291900.59733453405,µm$^$2,397.99107099132965,µm,rat,NOR-026,0
575763.3521337693,µm$^2$,146.18376618407356,µm,1,1,6345.665159446392,µm$^$2,28767.01538949031,µm$^$2,0.400165552433785,-,574071.174757917,µm$^$2,566.4993634216519,µm,rat,NOR-026,0
507230.16841174825,µm$^2$,116.87005768508878,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.5515597100939754,-,507230.16841174825,µm$^$2,547.0298538017503,µm,rat,NOR-026,0
236058.74393140577,µm$^2$,93.65685424949237,µm,0,1,0.0,µm$^$2,423.0443439630928,µm$^$2,0.39970072325935163,-,236058.74393140577,µm$^$2,476.406644093257,µm,rat,NOR-026,0
473386.6208947008,µm$^2$,108.1837661840735,µm,0,1,0.0,µm$^$2,423.0443439630928,µm$^$2,0.6007389098426001,-,472963.5765507377,µm$^$2,481.2426271607499,µm,rat,NOR-026,0
196292.57559887506,µm$^2$,74.6274169979695,µm,1,0,8460.886879261856,µm$^$2,0.0,µm$^$2,0.5234811269955005,-,196292.57559887506,µm$^$2,368.83509614467755,µm,rat,NOR-026,0
777132.4598602015,µm$^2$,204.66904755831214,µm,1,1,7191.753847372577,µm$^$2,113798.92852607196,µm$^$2,0.27554002125109983,-,777132.4598602015,µm$^$2,764.8693315497504,µm,rat,NOR-026,0
535574.1394572755,µm$^2$,110.76955262170041,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6482951471561507,-,535574.1394572755,µm$^$2,556.6799382580589,µm,rat,NOR-026,0
103645.86427095773,µm$^2$,51.55634918610404,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.5791374369959936,-,103645.86427095773,µm$^$2,277.85894402243815,µm,rat,NOR-026,0
507653.21275571134,µm$^2$,102.42640687119281,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.7186827792701969,-,507653.21275571134,µm$^$2,503.9586281314575,µm,rat,NOR-026,0
367202.49055996456,µm$^2$,87.7989898732233,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.7074904057327082,-,367202.49055996456,µm$^$2,407.7745503096353,µm,rat,NOR-026,0
420929.1222432773,µm$^2$,98.52691193458118,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6440108833725254,-,420929.1222432773,µm$^$2,509.03306442449724,µm,rat,NOR-026,0
230136.12311592247,µm$^2$,69.4558441227157,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.7085347914109777,-,230136.12311592247,µm$^$2,327.22117346330276,µm,rat,NOR-026,0
1134604.9305090148,µm$^2$,158.4264068711929,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6714033393000299,-,1134604.9305090148,µm$^$2,719.6828916436253,µm,rat,NOR-026,0
291054.50864660786,µm$^2$,83.31370849898474,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6227810276019389,-,291054.50864660786,µm$^$2,405.56287003693046,µm,rat,NOR-026,0
676447.9059969854,µm$^2$,169.8406204335659,µm,0,1,0.0,µm$^$2,121836.77106137072,µm$^$2,0.34829336145902323,-,674332.6842771699,µm$^$2,613.1929129037594,µm,rat,NOR-026,0
465348.7783594021,µm$^2$,96.28427124746186,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.7455243935855895,-,465348.7783594021,µm$^$2,466.8151678180224,µm,rat,NOR-026,0
153988.14120256578,µm$^2$,53.65685424949238,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.7943846374393998,-,153988.14120256578,µm$^$2,270.897108401948,µm,rat,NOR-026,0
218290.88148495587,µm$^2$,64.97056274847714,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.7680620605034201,-,218290.88148495587,µm$^$2,340.7721708383315,µm,rat,NOR-026,0
85031.91313658164,µm$^2$,46.0416305603426,µm,0,1,0.0,µm$^$2,14383.507694745154,µm$^$2,0.5957643807945673,-,85031.91313658164,µm$^$2,240.7427571557319,µm,rat,NOR-026,0
286401.0208630138,µm$^2$,99.2132034355964,µm,0,1,0.0,µm$^$2,14383.507694745154,µm$^$2,0.43214509898826003,-,285977.9765190507,µm$^$2,381.7574838759359,µm,rat,NOR-026,0
716637.1186734792,µm$^2$,140.76955262170046,µm,0,2,0.0,µm$^$2,125644.17015703856,µm$^$2,0.5371255527010296,-,716637.1186734792,µm$^$2,706.0862265761207,µm,rat,NOR-026,0
256364.87244163422,µm$^2$,74.62741699796949,µm,0,1,0.0,µm$^$2,113798.92852607196,µm$^$2,0.6836844029294685,-,256364.87244163422,µm$^$2,384.24273063145824,µm,rat,NOR-026,0
169640.7819292002,µm$^2$,59.89949493661165,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.7022276407821011,-,169640.7819292002,µm$^$2,306.7969843112429,µm,rat,NOR-026,0
542342.848960685,µm$^2$,103.59797974644661,µm,0,1,0.0,µm$^$2,28767.01538949031,µm$^$2,0.7505252724337401,-,542342.848960685,µm$^$2,517.8900598318149,µm,rat,NOR-026,0
643450.4471678641,µm$^2$,135.35533905932732,µm,1,1,5922.620815483299,µm$^$2,28767.01538949031,µm$^$2,0.5216248829138022,-,643027.402823901,µm$^$2,583.3859569087246,µm,rat,NOR-026,0
1835589.4084558596,µm$^2$,247.98275605729702,µm,3,1,24536.571949859383,µm$^$2,6345.665159446392,µm$^$2,0.44332942102311135,-,1835166.3641118966,µm$^$2,905.2275372835885,µm,rat,NOR-026,0
257634.00547352352,µm$^2$,75.21320343559641,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6764083940321595,-,257634.00547352352,µm$^$2,360.1059726808718,µm,rat,NOR-026,0
214060.43804532496,µm$^2$,68.6274169979695,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.675048658889264,-,214060.43804532496,µm$^$2,315.37816196220757,µm,rat,NOR-026,0
727636.2716165195,µm$^2$,152.91168824543135,µm,1,0,18190.90679041299,µm$^$2,0.0,µm$^$2,0.4621968153991699,-,726790.1829285934,µm$^$2,576.4798055432302,µm,rat,NOR-026,0
432774.3638742439,µm$^2$,93.69848480983494,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.7321336464556927,-,432774.3638742439,µm$^$2,471.06903797413275,µm,rat,NOR-026,0
141296.810883673,µm$^2$,61.313708498984745,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.5582274205947669,-,141296.810883673,µm$^$2,295.95438978869913,µm,rat,NOR-026,0
307553.23806116846,µm$^2$,85.55634918610404,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6240362100334631,-,307553.23806116846,µm$^$2,413.7152259033396,µm,rat,NOR-026,0
123528.9484372231,µm$^2$,52.48528137423857,µm,0,1,0.0,µm$^$2,309245.4154370208,µm$^$2,0.6660205970947849,-,123105.90409326,µm$^$2,259.66780620320264,µm,rat,NOR-026,0
107030.21902266248,µm$^2$,45.21320343559643,µm,0,1,0.0,µm$^$2,309245.4154370208,µm$^$2,0.7776243157726573,-,107030.21902266248,µm$^$2,227.76119035574177,µm,rat,NOR-026,0
249596.16293822473,µm$^2$,108.42640687119278,µm,0,1,0.0,µm$^$2,309245.4154370208,µm$^$2,0.31532742769508154,-,249596.16293822473,µm$^$2,418.18270301625887,µm,rat,NOR-026,0
554611.1349356147,µm$^2$,111.55634918610403,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6619024277304586,-,554611.1349356147,µm$^$2,547.4732118541064,µm,rat,NOR-026,0
391316.01816586085,µm$^2$,96.0416305603426,µm,0,2,0.0,µm$^$2,20306.128510228453,µm$^$2,0.6300899485228217,-,388777.75210208225,µm$^$2,479.80156735375806,µm,rat,NOR-026,0
673486.5955892437,µm$^2$,139.94112549695424,µm,1,0,8460.886879261856,µm$^$2,0.0,µm$^$2,0.5107780277184226,-,672217.4625573545,µm$^$2,543.4256088534441,µm,rat,NOR-026,0
377778.5991590419,µm$^2$,91.69848480983495,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6672783096219854,-,377778.5991590419,µm$^$2,484.3326219939505,µm,rat,NOR-026,0
227174.81270818083,µm$^2$,68.72792206135786,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.7143116396854211,-,227174.81270818083,µm$^$2,362.3035610246819,µm,rat,NOR-026,0
669679.1964935759,µm$^2$,121.0121933088197,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6792075710448476,-,669679.1964935759,µm$^$2,621.3114869904806,µm,rat,NOR-026,0
529228.4742978291,µm$^2$,120.18376618407353,µm,0,1,0.0,µm$^$2,68110.13937805794,µm$^$2,0.5441837378919322,-,529228.4742978291,µm$^$2,553.8114745770823,µm,rat,NOR-026,0
285554.9321750876,µm$^2$,83.55634918610403,µm,0,1,0.0,µm$^$2,8037.842535298763,µm$^$2,0.6074698513957288,-,285554.9321750876,µm$^$2,383.9864570118115,µm,rat,NOR-026,0
